Image,Name,employerprofile_ratingcontainer_n4hxe,jobcard_seolink_wdqhz_URL,jobcard_seolink_wdqhz,Location,Salary,Description,Salary1,jobcard_easyapply_eiob,Description2,jobcard_listingage_kuaxz
https://media.glassdoor.com/sql/1186856/trove-brands-squareLogo-1617897005539.png,Trove Brands,4.1,"https://www.glassdoor.com/job-listing/marketing-campaign-manager-trove-brands-JV_IC1128238_KO0,26_KE27,39.htm?jl=1009035838443",Marketing Campaign Manager,"Lehi, UT",$62K - $95K (Glassdoor est.),"Bachelor’s degree in Marketing, Business, or related field. Reporting to the Sr. Brand Manager, you will develop and execute marketing strategies that resonate……",(Glassdoor est.),Easy Apply,Marketing,9d
https://media.glassdoor.com/sql/2957183/bridgebio-squarelogo-1583758096176.png,BridgeBio,3.9,"https://www.glassdoor.com/job-listing/sr-brand-manager-marketing-bridgebio-JV_IC1147401_KO0,26_KE27,36.htm?jl=1009042451414","Sr. Brand Manager, Marketing","San Francisco, CA",$160K - $210K (Employer est.),"A proven ability to leverage market insights from multiple data sources, including market research, advisory boards, and field force input, to uncover needs and……",(Employer est.),,,6d
https://media.glassdoor.com/sql/5676945/gridline-squarelogo-1646650566490.png,"Gridline, LLC",5.0,"https://www.glassdoor.com/job-listing/performance-marketing-manager-gridline-llc-JV_IC1155583_KO0,29_KE30,42.htm?jl=1009012770443",Performance Marketing Manager,"Atlanta, GA",$81K - $123K (Glassdoor est.),"As a Performance Marketing Manager you will lead growth marketing and customer retention efforts, with a focus on driving new user sign-ups, increasing……",(Glassdoor est.),,Marketing,23d
,SharedTEAMS,,"https://www.glassdoor.com/job-listing/marketing-specialist-sharedteams-JV_KO0,20_KE21,32.htm?jl=1009030434477",Marketing Specialist,Remote,$25.00 Per Hour (Employer est.),We're a marketing services company that provides on-demand marketing support for businesses across the US. Recent graduates are encouraged to apply.…,(Employer est.),Easy Apply,marketing,13d
https://media.glassdoor.com/sql/356429/city-of-sugar-land-texas-squarelogo-1427187291529.png,"City of Sugar Land, TX",3.6,"https://www.glassdoor.com/job-listing/sr-marketing-manager-city-of-sugar-land-tx-JV_IC1140225_KO0,20_KE21,42.htm?jl=1008809850754",Sr. Marketing Manager,"Sugar Land, TX",$76K - $96K (Employer est.),"Minimum five (5) years of responsible professional experience in the marketing, public assembly/hospitality industry (such as convention sales, planning, and/or……",(Employer est.),,marketing,30d+
https://media.glassdoor.com/sql/25096/aveva-squarelogo-1555419459375.png,Aveva,3.9,"https://www.glassdoor.com/job-listing/marketing-graduate-usa-aveva-JV_IC1147404_KO0,22_KE23,28.htm?jl=1009033256452",Marketing Graduate- USA,"San Leandro, CA",$65K - $160K (Employer est.),"We are open to applications from curious learners from a wide range of marketing disciplines in business and marketing, including but not exclusively any sub……",(Employer est.),,marketing,12d
﻿https://media.glassdoor.com/sql/1497292/swyft-filings-squarelogo-1524471172994.png,Swyft Filings,4.3,"https://www.glassdoor.com/job-listing/email-marketing-specialist-swyft-filings-JV_KO0,26_KE27,40.htm?jl=1009027099848",Email Marketing Specialist,Remote,$79K - $88K (Employer est.),"Bachelor's degree in Marketing or a related field, strongly preferred. You will partner with the Marketing Manager by utilizing the latest technology and best……",(Employer est.),Easy Apply,Marketing,15d
https://media.glassdoor.com/sql/4045/8x8-squarelogo-1602609067767.png,"8x8, Inc.",3.8,"https://www.glassdoor.com/job-listing/senior-web-marketing-manager-8x8-inc-JV_KO0,28_KE29,36.htm?jl=1008979701608",Senior Web Marketing Manager,Remote,$120K - $201K (Employer est.),"Expert at Excel or Google sheets, Google Data Studio, SEMrush, Ahrefs, MOZ or analogous keyword research tools, as well as social listening tools (buzzsumo, etc……",(Employer est.),,,30d+
,"Everykey, Inc.",,"https://www.glassdoor.com/job-listing/digital-marketing-and-communications-manager-everykey-inc-JV_KO0,44_KE45,57.htm?jl=1009000426108",Digital Marketing and Communications Manager,Remote,$30K - $80K (Employer est.),"Digital design experience for social media, email marketing, and general content is a plus. In this position, you'll play a crucial role in developing, managing……",(Employer est.),Easy Apply,marketing,30d
https://media.glassdoor.com/sql/83/baxter-squareLogo-1618773710645.png,BAXTER,3.6,"https://www.glassdoor.com/job-listing/marketing-manager-pd-products-portfolio-baxter-JV_IC1128821_KO0,39_KE40,46.htm?jl=1008942212228",Marketing Manager - PD Products Portfolio,"Deerfield, IL",$96K - $132K (Employer est.),"BS/BA required, in marketing, business, or related field. Ability to innovate and develop new insights through collaboration with cross-functional teams.…",(Employer est.),,marketing,30d+
https://media.glassdoor.com/sql/259290/intrafi-network-squareLogo-1684979945191.png,IntraFi Network,4.9,"https://www.glassdoor.com/job-listing/marketing-manager-campaigns-intrafi-network-JV_IC1130337_KO0,27_KE28,43.htm?jl=1008904933329",Marketing Manager - Campaigns,"Arlington, VA",$74K - $130K (Employer est.),"Providing granular daily analysis of channels and campaigns, using metrics such as CTR, leads, conversions, analytics, and audience behavior to develop insights……",(Employer est.),Easy Apply,,30d+
https://media.glassdoor.com/sql/1656849/scale-squarelogo-1549577915774.png,Scale AI,3.6,"https://www.glassdoor.com/job-listing/marketing-operations-manager-scale-ai-JV_IC1147401_KO0,28_KE29,37.htm?jl=1008903228107",Marketing Operations Manager,"San Francisco, CA",$98K - $137K (Glassdoor est.),"Manage the integration between our marketing automation systems and other tools, including our CRM and sales tools.…",(Glassdoor est.),Easy Apply,marketing,30d+
https://media.glassdoor.com/sql/7788773/panasonic-connect-squarelogo-1666096148748.png,Panasonic Connect of North America,3.5,"https://www.glassdoor.com/job-listing/manager-marketing-professional-services-panasonic-connect-of-north-america-JV_IC1126906_KO0,39_KE40,74.htm?jl=1009024346968","Manager, Marketing - Professional Services","Newark, NJ",$120K - $165K (Employer est.),Understanding of marketing creative tools and design elements. Collaborate with the sales team to develop targeted industry specific messages.…,(Employer est.),,marketing,16d
https://media.glassdoor.com/sql/685777/bauer-s-intelligent-transportation-squarelogo-1432101514254.png,"Bauer's Intelligent Transportation, Inc.",3.3,"https://www.glassdoor.com/job-listing/marketing-manager-bauer-s-intelligent-transportation-inc-JV_IC1147401_KO0,17_KE18,56.htm?jl=1008957431381",Marketing Manager,"San Francisco, CA",$90K - $110K (Employer est.),"Create weekly and monthly reports of various KPIs (including ad spend, # of leads, analytics, sales performance on forms/calls, CPA etc.).…",(Employer est.),Easy Apply,,30d+
https://media.glassdoor.com/sql/4335901/ultimate-charities-squareLogo-1617892442247.png,Ultimate Charities Inc.,2.9,"https://www.glassdoor.com/job-listing/entry-level-marketing-manager-ultimate-charities-inc-JV_IC1130337_KO0,29_KE30,52.htm?jl=1009047450718",Entry-Level Marketing Manager,"Arlington, VA",$70K - $106K (Glassdoor est.),"Bachelor's degree in Marketing, Business, or a related field preferred. Work closely with cross-functional teams, including sales, design, and product……",(Glassdoor est.),Easy Apply,Marketing,2d
https://media.glassdoor.com/sql/2853252/dmc-co-squarelogo-1584097697641.png,"DMC Biotechnologies, Inc",3.4,"https://www.glassdoor.com/job-listing/marketing-manager-consultant-part-time-contractor-dmc-biotechnologies-inc-JV_IC1148112_KO0,49_KE50,73.htm?jl=1008947395245",Marketing Manager Consultant - Part-Time Contractor,"Boulder, CO",$71K - $117K (Glassdoor est.),"Collaborate with the VP Business Development to develop the company’s marketing and communications strategy. BS degree in marketing, communication, or technical……",(Glassdoor est.),Easy Apply,marketing,30d+
https://media.glassdoor.com/sql/134467/sprouts-farmers-market-squarelogo-1607969409618.png,Sprouts Farmers Market,3.2,"https://www.glassdoor.com/job-listing/marketing-manager-sprouts-farmers-market-JV_IC1146562_KO0,17_KE18,40.htm?jl=1009038460473",Marketing Manager,"California City, CA",$70K - $120K (Employer est.),Getting to get how you can move the company in a better state in terms of improving the sales in the company in this time of the pandemic Job Types: Full-time……,(Employer est.),Easy Apply,,8d
https://media.glassdoor.com/sql/242941/cella-squareLogo-1693945754294.png,Cella,4.1,"https://www.glassdoor.com/job-listing/creative-project-manager-cella-JV_KO0,24_KE25,30.htm?jl=1009042431001",CREATIVE PROJECT MANAGER,Remote,$50.00 - $55.00 Per Hour (Employer est.),"Must be able to develop budgets, track time and expenses and submit invoice for services in a timely manner. Ensure project requirements and key milestones are……",(Employer est.),,,6d
https://media.glassdoor.com/sql/438753/smartsheet-squarelogo-1568665416324.png,Smartsheet,4.1,"https://www.glassdoor.com/job-listing/senior-manager-integrated-marketing-smartsheet-JV_IC1150505_KO0,35_KE36,46.htm?jl=1009000054777","Senior Manager, Integrated Marketing","Seattle, WA",,"Company Funded Perks, including a counseling membership, local retail discounts, and your own personal Smartsheet account. Up to 24 weeks of Parental Leave.…",,Easy Apply,,30d
https://media.glassdoor.com/sql/678324/cec-electrical-squarelogo-1541504780242.png,CEC FACILITIES GROUP LLC,3.7,"https://www.glassdoor.com/job-listing/marketing-manager-cec-facilities-group-llc-JV_IC1140006_KO0,17_KE18,42.htm?jl=1009047623422",Marketing Manager,"Irving, TX",$75K - $95K (Employer est.),"Bachelor’s degree in marketing, Business, or a related field; MBA is a plus. This role routinely uses standard office equipment such as computers, phones,……",(Employer est.),Easy Apply,marketing,1d
https://media.glassdoor.com/sql/2170136/ro-squareLogo-1655233539614.png,Ro,3.1,"https://www.glassdoor.com/job-listing/manager-lifecycle-marketing-ro-JV_IC1132348_KO0,27_KE28,30.htm?jl=1008724068529","Manager, Lifecycle Marketing","New York, NY",$126K - $151K (Employer est.),"Working closely with other functional teams, you’ll develop deep knowledge and expertise of the consumer funnel as well as our technical workings in order to……",(Employer est.),,,30d+
https://media.glassdoor.com/sql/9079/google-squarelogo-1441130773284.png,Google,4.4,"https://www.glassdoor.com/job-listing/associate-product-marketing-manager-early-career-google-JV_IC1150505_KO0,48_KE49,55.htm?jl=1009044107311","Associate Product Marketing Manager, Early Career","Seattle, WA",,"Experience in marketing, brand management, strategy consulting, agency, technology, or a related field through full time roles, internships, projects, or……",,,marketing,5d
https://media.glassdoor.com/sql/1432713/htec-group-squareLogo-1645446063636.png,HTEC Group,,"https://www.glassdoor.com/job-listing/digital-marketing-manager-htec-group-JV_KO0,25_KE26,36.htm?jl=1009043826288",Digital Marketing Manager,Massachusetts,,"Bachelor's degree or higher in a relevant field, ideally Marketing or similar field. Collaborating with business development and field marketing resources to……",,Easy Apply,Marketing,5d
https://media.glassdoor.com/sql/575263/uber-squarelogo-1537216184790.png,Uber,3.9,"https://www.glassdoor.com/job-listing/website-marketing-manager-uber-JV_IC1132348_KO0,25_KE26,30.htm?jl=1009017577954",Website Marketing Manager,"New York, NY",$120K (Employer est.),"As the Website Marketing Manager on the Delivery B2B Marketing team, you'll be responsible for the website strategy for Uber's merchant website ( merchants……",(Employer est.),,Marketing,21d
https://media.glassdoor.com/sql/925157/elevance-health-squareLogo-1656332656386.png,Elevance Health,3.7,"https://www.glassdoor.com/job-listing/marketing-project-manager-contract-elevance-health-JV_KO0,34_KE35,50.htm?jl=1009040128940",Marketing Project Manager (contract),Remote,,Supports the strategy and leads planning for assigned brands and phases across the entire consumer lifecycle. Supports marketing strategies by ensuring projects……,,,marketing,7d
https://media.glassdoor.com/sql/1834867/pacific-legal-foundation-squarelogo-1629893829628.png,Pacific Legal Foundation,4.4,"https://www.glassdoor.com/job-listing/digital-marketing-manager-pacific-legal-foundation-JV_KO0,25_KE26,50.htm?jl=1009044140009",Digital Marketing Manager,United States,,"You’ll develop and execute innovative strategies, collaborating with creatives and strategists at PLF to increase the size of our audiences, raise the profile……",,,,5d
https://media.glassdoor.com/sql/7060522/brandability-squarelogo-1654856375004.png,"Brandability, Inc.",,"https://www.glassdoor.com/job-listing/marketing-manager-brandability-inc-JV_KO0,17_KE18,34.htm?jl=1009032456547",Marketing Manager,Remote,$50K - $80K (Employer est.),"Extensive experience with social media content and work with Hootsuite or similar tools. Bachelor’s degree in Graphic Design, Marketing, or related field.…",(Employer est.),,Marketing,12d
https://media.glassdoor.com/sql/1036355/flex-squareLogo-1688555954836.png,Flex,3.9,"https://www.glassdoor.com/job-listing/senior-marketing-manager-flex-JV_KO0,24_KE25,29.htm?jl=1008982053284",Senior Marketing Manager,Remote,,"Whether it’s a VIP dinner, a party at Art Basel, or a client golf tournament, we want our stakeholders to see us as the driving force that makes the event……",,Easy Apply,,30d+
https://media.glassdoor.com/sql/1943450/abramson-labor-group-squarelogo-1525935781560.png,Abramson Labor Group,3.5,"https://www.glassdoor.com/job-listing/digital-marketing-manager-abramson-labor-group-JV_IC1146756_KO0,25_KE26,46.htm?jl=1009044052212",Digital Marketing Manager,"Burbank, CA",$70K - $130K (Employer est.),Work with CMO to design and execute digital campaigns that drive leads to our website. Collaborate with Social Media Coordinator to develop compelling marketing……,(Employer est.),,,5d
,RATIONALE Skincare,,"https://www.glassdoor.com/job-listing/marketing-manager-rationale-skincare-JV_IC1146821_KO0,17_KE18,36.htm?jl=1009041473822",Marketing Manager,"Los Angeles, CA",$100K (Employer est.),"Based on the brand and marketing strategy set, create a reporting structure across all pillars to gather analysis, insights and recommendations.…",(Employer est.),Easy Apply,marketing,7d
https://media.glassdoor.com/sql/7222/ally-financial-squareLogo-1635870463380.png,Ally Financial,3.7,"https://www.glassdoor.com/job-listing/manager-card-marketing-ally-financial-JV_IC1156375_KO0,22_KE23,37.htm?jl=1009040253939",Manager - Card Marketing,"Wilmington, DE",$95K - $130K (Glassdoor est.),"In addition to driving marketing efforts for new card capabilities, other responsibilities include enhancing our drive to digital messaging strategy, educating……",(Glassdoor est.),,marketing,7d
,Motivate MD,,"https://www.glassdoor.com/job-listing/marketing-manager-motivate-md-JV_KO0,17_KE18,29.htm?jl=1009008925269",Marketing Manager,Remote,$60K - $75K (Employer est.),"Responsible for managing one or more social media accounts to engage with customers and answer questions. Establish positioning, identify target audiences, and……",(Employer est.),Easy Apply,,26d
